Node_import,Zone_demand,Unit,Transport_eu_mode,Transport_eu_distance
GBR_PIPE0002,HRV_DEM01,[1000km],Pip,1.515863683
GBR_PIPE0002,CZE_DEM01,[1000km],Pip,1.135791039
GBR_PIPE0002,DNK_DEM01,[1000km],Pip,0.687270988
ITA_PIPE0001,LTU_DEM01,[1000km],Pip,2.141935562
ITA_PIPE0001,ROU_DEM01,[1000km],Pip,1.370411705
ITA_PIPE0001,ESP_DEM01,[1000km],Pip,1.423734229
ITA_PIPE0001,ESP_DEM01,[1000km],Pip,2.823412264
ITA_PIPE0001,BGR_DEM01,[1000km],Pip,1.214056961
ITA_PIPE0001,EST_DEM01,[1000km],Pip,2.517019401
ITA_PIPE0001,FIN_DEM01,[1000km],Pip,3.120578255
ITA_PIPE0001,LVA_DEM01,[1000km],Pip,2.321576989
ITA_PIPE0002,CYP_DEM01,[1000km],Pip,1.719306655
ITA_PIPE0002,GRC_DEM01,[1000km],Pip,0.794451889
ITA_PIPE0002,FRA_DEM01,[1000km],Pip,1.433635377
ITA_PIPE0002,CHE_DEM01,[1000km],Pip,1.192106928
ITA_PIPE0002,PRT_DEM01,[1000km],Pip,2.010847326
ITA_PIPE0002,IRL_DEM01,[1000km],Pip,2.494021567
ITA_PIPE0002,GBR_DEM01,[1000km],Pip,2.311749412
ITA_PIPE0002,MLT_DEM01,[1000km],Pip,0.129889471
ITA_PIPE0001,NLD_DEM01,[1000km],Pip,1.710511431
ITA_PIPE0001,AUT_DEM01,[1000km],Pip,1.111087086
ITA_PIPE0001,HRV_DEM01,[1000km],Pip,0.880948265
ITA_PIPE0001,CZE_DEM01,[1000km],Pip,1.360804285
ITA_PIPE0001,CHE_DEM01,[1000km],Pip,1.077548193
ITA_PIPE0001,BEL_DEM01,[1000km],Pip,1.574329156
ITA_PIPE0001,DEU_DEM01,[1000km],Pip,1.504798784
ITA_PIPE0001,LUX_DEM01,[1000km],Pip,1.443334446
ITA_PIPE0001,SVK_DEM01,[1000km],Pip,1.348351162
ITA_PIPE0001,SVN_DEM01,[1000km],Pip,0.958484466
ITA_PIPE0001,NOR_DEM01,[1000km],Pip,2.982209007
ITA_PIPE0001,SWE_DEM01,[1000km],Pip,2.809955584
ITA_PIPE0001,DNK_DEM01,[1000km],Pip,2.04418906
ITA_PIPE0001,HUN_DEM01,[1000km],Pip,1.195111171
ITA_PIPE0001,ITA_DEM01,[1000km],Pip,0.57253965
ITA_PIPE0001,POL_DEM01,[1000km],Pip,1.693543708
HUN_PIPE0001,LVA_DEM01,[1000km],Pip,0.977030313
HUN_PIPE0001,LTU_DEM01,[1000km],Pip,0.799637175
HUN_PIPE0001,ROU_DEM01,[1000km],Pip,0.320698177
HUN_PIPE0001,ESP_DEM01,[1000km],Pip,2.237406008
HUN_PIPE0001,SWE_DEM01,[1000km],Pip,1.663576477
HUN_PIPE0001,BGR_DEM01,[1000km],Pip,0.639977621
HUN_PIPE0001,EST_DEM01,[1000km],Pip,1.182440579
HUN_PIPE0001,FIN_DEM01,[1000km],Pip,1.828994382
ITA_PIPE0001,MLT_DEM01,[1000km],Pip,0.255849905
ITA_PIPE0001,CYP_DEM01,[1000km],Pip,1.869876925
ITA_PIPE0001,GRC_DEM01,[1000km],Pip,0.91859021
ITA_PIPE0001,FRA_DEM01,[1000km],Pip,1.289963906
HUN_PIPE0001,ESP_DEM01,[1000km],Pip,3.943775526
ITA_PIPE0001,PRT_DEM01,[1000km],Pip,1.850875597
ITA_PIPE0001,IRL_DEM01,[1000km],Pip,2.352068949
ITA_PIPE0001,GBR_DEM01,[1000km],Pip,2.182196674
HUN_PIPE0001,LUX_DEM01,[1000km],Pip,1.213734097
HUN_PIPE0001,NLD_DEM01,[1000km],Pip,1.285119264
HUN_PIPE0001,AUT_DEM01,[1000km],Pip,0.630785099
HUN_PIPE0001,HRV_DEM01,[1000km],Pip,0.584605422
HUN_PIPE0001,FRA_DEM01,[1000km],Pip,1.515289097
HUN_PIPE0001,CHE_DEM01,[1000km],Pip,1.086718774
HUN_PIPE0001,BEL_DEM01,[1000km],Pip,1.321119174
HUN_PIPE0001,DEU_DEM01,[1000km],Pip,0.932945461
HUN_PIPE0001,POL_DEM01,[1000km],Pip,0.490571012
HUN_PIPE0001,SVK_DEM01,[1000km],Pip,0.231889891
HUN_PIPE0001,SVN_DEM01,[1000km],Pip,0.6278188
HUN_PIPE0001,NOR_DEM01,[1000km],Pip,1.879396826
HUN_PIPE0001,CZE_DEM01,[1000km],Pip,0.553709683
HUN_PIPE0001,DNK_DEM01,[1000km],Pip,1.212697443
HUN_PIPE0001,HUN_DEM01,[1000km],Pip,0.260723756
HUN_PIPE0001,ITA_DEM01,[1000km],Pip,1.012936439
FIN_PIPE0001,NOR_DEM01,[1000km],Pip,0.830546526
FIN_PIPE0001,SWE_DEM01,[1000km],Pip,0.654743342
FIN_PIPE0001,BGR_DEM01,[1000km],Pip,2.061789953
FIN_PIPE0001,EST_DEM01,[1000km],Pip,0.331686084
FIN_PIPE0001,ITA_DEM01,[1000km],Pip,2.328491543
FIN_PIPE0001,POL_DEM01,[1000km],Pip,1.156903876
FIN_PIPE0001,SVK_DEM01,[1000km],Pip,1.505772559
FIN_PIPE0001,SVN_DEM01,[1000km],Pip,1.902356707
FIN_PIPE0001,ESP_DEM01,[1000km],Pip,3.182327736
FIN_PIPE0001,ESP_DEM01,[1000km],Pip,4.901119239
FRA_PIPE0001,PRT_DEM01,[1000km],Pip,1.521542603
FRA_PIPE0001,IRL_DEM01,[1000km],Pip,0.747078354
FIN_PIPE0001,FIN_DEM01,[1000km],Pip,0.392395235
FIN_PIPE0001,LVA_DEM01,[1000km],Pip,0.528252551
FIN_PIPE0001,LTU_DEM01,[1000km],Pip,0.709376818
FIN_PIPE0001,ROU_DEM01,[1000km],Pip,1.72345574
FIN_PIPE0001,GRC_DEM01,[1000km],Pip,2.490771516
FIN_PIPE0001,FRA_DEM01,[1000km],Pip,2.339934861
FIN_PIPE0001,CHE_DEM01,[1000km],Pip,2.072314646
FIN_PIPE0001,BEL_DEM01,[1000km],Pip,1.890660914
FIN_PIPE0001,IRL_DEM01,[1000km],Pip,2.364532061
FIN_PIPE0001,GBR_DEM01,[1000km],Pip,2.019630637
FIN_PIPE0001,MLT_DEM01,[1000km],Pip,2.988029513
FIN_PIPE0001,CYP_DEM01,[1000km],Pip,2.922038484
FIN_PIPE0001,HRV_DEM01,[1000km],Pip,1.967599201
FIN_PIPE0001,CZE_DEM01,[1000km],Pip,1.5231699
FIN_PIPE0001,DNK_DEM01,[1000km],Pip,1.227958936
FIN_PIPE0001,HUN_DEM01,[1000km],Pip,1.670086084
FIN_PIPE0001,DEU_DEM01,[1000km],Pip,1.589477695
FIN_PIPE0001,LUX_DEM01,[1000km],Pip,1.897192571
FIN_PIPE0001,NLD_DEM01,[1000km],Pip,1.716902901
FIN_PIPE0001,AUT_DEM01,[1000km],Pip,1.776079843
EST_PIPE0002,SVN_DEM01,[1000km],Pip,1.721642325
EST_PIPE0002,NOR_DEM01,[1000km],Pip,0.928044769
EST_PIPE0002,SWE_DEM01,[1000km],Pip,0.723376874
EST_PIPE0002,BGR_DEM01,[1000km],Pip,1.859807805
EST_PIPE0002,HUN_DEM01,[1000km],Pip,1.476712228
EST_PIPE0002,ITA_DEM01,[1000km],Pip,2.149937447
EST_PIPE0002,POL_DEM01,[1000km],Pip,0.976137011
EST_PIPE0002,SVK_DEM01,[1000km],Pip,1.314601838
EST_PIPE0002,ROU_DEM01,[1000km],Pip,1.521425861
EST_PIPE0002,ESP_DEM01,[1000km],Pip,3.052737228
EST_PIPE0002,ESP_DEM01,[1000km],Pip,4.78182136
FIN_PIPE0001,PRT_DEM01,[1000km],Pip,3.49371407
EST_PIPE0002,EST_DEM01,[1000km],Pip,0.171344807
EST_PIPE0002,FIN_DEM01,[1000km],Pip,0.579375648
EST_PIPE0002,LVA_DEM01,[1000km],Pip,0.339907795
EST_PIPE0002,LTU_DEM01,[1000km],Pip,0.51862187
EST_PIPE0002,CYP_DEM01,[1000km],Pip,2.730278268
EST_PIPE0002,GRC_DEM01,[1000km],Pip,2.288931746
EST_PIPE0002,FRA_DEM01,[1000km],Pip,2.211071137
EST_PIPE0002,CHE_DEM01,[1000km],Pip,1.920319219
EST_PIPE0002,PRT_DEM01,[1000km],Pip,3.379821566
EST_PIPE0002,IRL_DEM01,[1000km],Pip,2.320753327
EST_PIPE0002,GBR_DEM01,[1000km],Pip,1.966590434
EST_PIPE0002,MLT_DEM01,[1000km],Pip,2.795287662
EST_PIPE0002,AUT_DEM01,[1000km],Pip,1.602055538
EST_PIPE0002,HRV_DEM01,[1000km],Pip,1.779616385
EST_PIPE0002,CZE_DEM01,[1000km],Pip,1.351863773
EST_PIPE0002,DNK_DEM01,[1000km],Pip,1.142655853
EST_PIPE0002,BEL_DEM01,[1000km],Pip,1.77670356
EST_PIPE0002,DEU_DEM01,[1000km],Pip,1.450876113
EST_PIPE0002,LUX_DEM01,[1000km],Pip,1.770622547
EST_PIPE0002,NLD_DEM01,[1000km],Pip,1.611309734
GBR_PIPE0001,BGR_DEM01,[1000km],Pip,2.510590281
GBR_PIPE0001,EST_DEM01,[1000km],Pip,1.606537417
GBR_PIPE0001,FIN_DEM01,[1000km],Pip,1.685140488
GBR_PIPE0001,LVA_DEM01,[1000km],Pip,1.609232553
GBR_PIPE0001,SVK_DEM01,[1000km],Pip,1.72346769
GBR_PIPE0001,SVN_DEM01,[1000km],Pip,1.705797902
GBR_PIPE0001,NOR_DEM01,[1000km],Pip,1.147609623
GBR_PIPE0001,SWE_DEM01,[1000km],Pip,1.178064757
GBR_PIPE0002,PRT_DEM01,[1000km],Pip,1.694887441
GBR_PIPE0002,IRL_DEM01,[1000km],Pip,0.552157741
GBR_PIPE0002,GBR_DEM01,[1000km],Pip,0.205847985
GBR_PIPE0002,MLT_DEM01,[1000km],Pip,2.266724774
GBR_PIPE0001,LTU_DEM01,[1000km],Pip,1.596737315
GBR_PIPE0001,ROU_DEM01,[1000km],Pip,2.242527717
GBR_PIPE0001,ESP_DEM01,[1000km],Pip,1.914748708
GBR_PIPE0001,ESP_DEM01,[1000km],Pip,3.422733561
GBR_PIPE0001,CHE_DEM01,[1000km],Pip,1.378740393
GBR_PIPE0001,BEL_DEM01,[1000km],Pip,0.879638194
GBR_PIPE0001,DEU_DEM01,[1000km],Pip,1.069934114
GBR_PIPE0001,LUX_DEM01,[1000km],Pip,1.012385427
GBR_PIPE0001,MLT_DEM01,[1000km],Pip,2.69617261
GBR_PIPE0001,CYP_DEM01,[1000km],Pip,3.610865679
GBR_PIPE0001,GRC_DEM01,[1000km],Pip,2.728472796
GBR_PIPE0001,FRA_DEM01,[1000km],Pip,1.260227836
GBR_PIPE0001,DNK_DEM01,[1000km],Pip,0.747728807
GBR_PIPE0001,HUN_DEM01,[1000km],Pip,1.8401859
GBR_PIPE0001,ITA_DEM01,[1000km],Pip,1.911995601
GBR_PIPE0001,POL_DEM01,[1000km],Pip,1.485145209
GBR_PIPE0001,NLD_DEM01,[1000km],Pip,0.760565151
GBR_PIPE0001,AUT_DEM01,[1000km],Pip,1.543748487
GBR_PIPE0001,HRV_DEM01,[1000km],Pip,1.874734152
GBR_PIPE0001,CZE_DEM01,[1000km],Pip,1.424689908
FRA_PIPE0001,SWE_DEM01,[1000km],Pip,1.572833493
FRA_PIPE0001,BGR_DEM01,[1000km],Pip,1.970077603
FRA_PIPE0001,EST_DEM01,[1000km],Pip,1.710291268
FRA_PIPE0001,FIN_DEM01,[1000km],Pip,2.049359647
FRA_PIPE0001,POL_DEM01,[1000km],Pip,1.196054306
FRA_PIPE0001,SVK_DEM01,[1000km],Pip,1.266915431
FRA_PIPE0001,SVN_DEM01,[1000km],Pip,1.078073402
FRA_PIPE0001,NOR_DEM01,[1000km],Pip,1.647046671
FRA_PIPE0001,ESP_DEM01,[1000km],Pip,2.932096552
GBR_PIPE0001,PRT_DEM01,[1000km],Pip,2.056059963
GBR_PIPE0001,IRL_DEM01,[1000km],Pip,0.631023678
GBR_PIPE0001,GBR_DEM01,[1000km],Pip,0.385593115
FRA_PIPE0001,LVA_DEM01,[1000km],Pip,1.617651369
FRA_PIPE0001,LTU_DEM01,[1000km],Pip,1.520495117
FRA_PIPE0001,ROU_DEM01,[1000km],Pip,1.772631394
FRA_PIPE0001,ESP_DEM01,[1000km],Pip,1.262851349
FRA_PIPE0001,FRA_DEM01,[1000km],Pip,0.497628127
FRA_PIPE0001,CHE_DEM01,[1000km],Pip,0.645563078
FRA_PIPE0001,BEL_DEM01,[1000km],Pip,0.179261962
FRA_PIPE0001,DEU_DEM01,[1000km],Pip,0.574436918
FRA_PIPE0001,GBR_DEM01,[1000km],Pip,0.48935787
FRA_PIPE0001,MLT_DEM01,[1000km],Pip,1.946717666
FRA_PIPE0001,CYP_DEM01,[1000km],Pip,3.053312782
FRA_PIPE0001,GRC_DEM01,[1000km],Pip,2.095227411
FRA_PIPE0001,CZE_DEM01,[1000km],Pip,0.944381254
FRA_PIPE0001,DNK_DEM01,[1000km],Pip,0.755784207
FRA_PIPE0001,HUN_DEM01,[1000km],Pip,1.325199931
FRA_PIPE0001,ITA_DEM01,[1000km],Pip,1.183048166
FRA_PIPE0001,LUX_DEM01,[1000km],Pip,0.310314795
FRA_PIPE0001,NLD_DEM01,[1000km],Pip,0.272057312
FRA_PIPE0001,AUT_DEM01,[1000km],Pip,0.947677118
FRA_PIPE0001,HRV_DEM01,[1000km],Pip,1.248270635
ESP_PIPE0001,ITA_DEM01,[1000km],Pip,1.400879954
ESP_PIPE0001,POL_DEM01,[1000km],Pip,2.413214233
ESP_PIPE0001,SVK_DEM01,[1000km],Pip,2.212863352
ESP_PIPE0001,SVN_DEM01,[1000km],Pip,1.765066086
ESP_PIPE0001,HRV_DEM01,[1000km],Pip,1.821165274
ESP_PIPE0001,CZE_DEM01,[1000km],Pip,2.025311062
ESP_PIPE0001,DNK_DEM01,[1000km],Pip,2.331010596
ESP_PIPE0001,HUN_DEM01,[1000km],Pip,2.12995462
ESP_PIPE0001,FIN_DEM01,[1000km],Pip,3.624244167
ESP_PIPE0001,LVA_DEM01,[1000km],Pip,3.01434075
ESP_PIPE0001,LTU_DEM01,[1000km],Pip,2.863207214
ESP_PIPE0001,ROU_DEM01,[1000km],Pip,2.482477308
ESP_PIPE0001,NOR_DEM01,[1000km],Pip,3.270968158
ESP_PIPE0001,SWE_DEM01,[1000km],Pip,3.17795715
ESP_PIPE0001,BGR_DEM01,[1000km],Pip,2.440689739
ESP_PIPE0001,EST_DEM01,[1000km],Pip,3.16501024
ESP_PIPE0001,IRL_DEM01,[1000km],Pip,1.882935935
ESP_PIPE0001,GBR_DEM01,[1000km],Pip,1.936663335
ESP_PIPE0001,MLT_DEM01,[1000km],Pip,1.504852202
ESP_PIPE0001,CYP_DEM01,[1000km],Pip,3.194641929
DEU_PIPE0005,ROU_DEM01,[1000km],Pip,1.529015467
DEU_PIPE0005,ESP_DEM01,[1000km],Pip,1.688163111
DEU_PIPE0005,ESP_DEM01,[1000km],Pip,3.384398404
ESP_PIPE0001,PRT_DEM01,[1000km],Pip,0.633857728
ESP_PIPE0001,DEU_DEM01,[1000km],Pip,1.888670117
ESP_PIPE0001,LUX_DEM01,[1000km],Pip,1.598137827
ESP_PIPE0001,NLD_DEM01,[1000km],Pip,1.832103413
ESP_PIPE0001,AUT_DEM01,[1000km],Pip,1.810047078
ESP_PIPE0001,GRC_DEM01,[1000km],Pip,2.22969419
ESP_PIPE0001,FRA_DEM01,[1000km],Pip,1.163672497
ESP_PIPE0001,CHE_DEM01,[1000km],Pip,1.417919782
ESP_PIPE0001,BEL_DEM01,[1000km],Pip,1.642386952
DEU_PIPE0005,HUN_DEM01,[1000km],Pip,1.11562459
DEU_PIPE0005,ITA_DEM01,[1000km],Pip,1.256132497
DEU_PIPE0005,POL_DEM01,[1000km],Pip,0.824254126
DEU_PIPE0005,SVK_DEM01,[1000km],Pip,1.006856398
DEU_PIPE0005,AUT_DEM01,[1000km],Pip,0.825459083
DEU_PIPE0005,HRV_DEM01,[1000km],Pip,1.157732923
DEU_PIPE0005,CZE_DEM01,[1000km],Pip,0.699900317
DEU_PIPE0005,DNK_DEM01,[1000km],Pip,0.307534515
DEU_PIPE0005,EST_DEM01,[1000km],Pip,1.251336871
DEU_PIPE0005,FIN_DEM01,[1000km],Pip,1.608614581
DEU_PIPE0005,LVA_DEM01,[1000km],Pip,1.165975773
DEU_PIPE0005,LTU_DEM01,[1000km],Pip,1.082151164
DEU_PIPE0005,SVN_DEM01,[1000km],Pip,0.992348822
DEU_PIPE0005,NOR_DEM01,[1000km],Pip,1.259750323
DEU_PIPE0005,SWE_DEM01,[1000km],Pip,1.152781695
DEU_PIPE0005,BGR_DEM01,[1000km],Pip,1.786334775
DEU_PIPE0005,PRT_DEM01,[1000km],Pip,1.974719368
DEU_PIPE0005,IRL_DEM01,[1000km],Pip,1.033503927
DEU_PIPE0005,GBR_DEM01,[1000km],Pip,0.678530788
DEU_PIPE0005,MLT_DEM01,[1000km],Pip,2.049290012
DEU_PIPE0004,LTU_DEM01,[1000km],Pip,0.672034282
DEU_PIPE0004,ROU_DEM01,[1000km],Pip,1.226585369
DEU_PIPE0004,ESP_DEM01,[1000km],Pip,1.995806254
DEU_PIPE0004,ESP_DEM01,[1000km],Pip,3.723340595
DEU_PIPE0005,BEL_DEM01,[1000km],Pip,0.384482212
DEU_PIPE0005,DEU_DEM01,[1000km],Pip,0.349460373
DEU_PIPE0005,LUX_DEM01,[1000km],Pip,0.442174939
DEU_PIPE0005,NLD_DEM01,[1000km],Pip,0.198415804
DEU_PIPE0005,CYP_DEM01,[1000km],Pip,2.887031732
DEU_PIPE0005,GRC_DEM01,[1000km],Pip,2.006397378
DEU_PIPE0005,FRA_DEM01,[1000km],Pip,0.861678444
DEU_PIPE0005,CHE_DEM01,[1000km],Pip,0.765065737
EST_PIPE0001,SVK_DEM01,[1000km],Pip,1.161779079
EST_PIPE0001,SVN_DEM01,[1000km],Pip,1.577344871
EST_PIPE0001,NOR_DEM01,[1000km],Pip,1.022733646
EST_PIPE0001,SWE_DEM01,[1000km],Pip,0.805231328
EST_PIPE0001,DNK_DEM01,[1000km],Pip,1.089658205
EST_PIPE0001,HUN_DEM01,[1000km],Pip,1.32168351
EST_PIPE0001,ITA_DEM01,[1000km],Pip,2.006755163
EST_PIPE0001,POL_DEM01,[1000km],Pip,0.83475375
EST_PIPE0001,LTU_DEM01,[1000km],Pip,0.371141415
EST_PIPE0001,ROU_DEM01,[1000km],Pip,1.35997715
EST_PIPE0001,ESP_DEM01,[1000km],Pip,2.94897409
EST_PIPE0001,ESP_DEM01,[1000km],Pip,4.684013386
EST_PIPE0001,BGR_DEM01,[1000km],Pip,1.698663346
EST_PIPE0001,EST_DEM01,[1000km],Pip,0.147206377
EST_PIPE0001,FIN_DEM01,[1000km],Pip,0.732809012
EST_PIPE0001,LVA_DEM01,[1000km],Pip,0.203665965
EST_PIPE0001,MLT_DEM01,[1000km],Pip,2.63997683
EST_PIPE0001,CYP_DEM01,[1000km],Pip,2.580542265
EST_PIPE0001,GRC_DEM01,[1000km],Pip,2.127381526
EST_PIPE0001,FRA_DEM01,[1000km],Pip,2.110264425
ESP_PIPE0002,ESP_DEM01,[1000km],Pip,1.266254788
EST_PIPE0001,PRT_DEM01,[1000km],Pip,3.288339444
EST_PIPE0001,IRL_DEM01,[1000km],Pip,2.29049841
EST_PIPE0001,GBR_DEM01,[1000km],Pip,1.930994572
EST_PIPE0001,NLD_DEM01,[1000km],Pip,1.534143081
EST_PIPE0001,AUT_DEM01,[1000km],Pip,1.464032728
EST_PIPE0001,HRV_DEM01,[1000km],Pip,1.62888266
EST_PIPE0001,CZE_DEM01,[1000km],Pip,1.217349389
EST_PIPE0001,CHE_DEM01,[1000km],Pip,1.800677393
EST_PIPE0001,BEL_DEM01,[1000km],Pip,1.690969121
EST_PIPE0001,DEU_DEM01,[1000km],Pip,1.345794979
EST_PIPE0001,LUX_DEM01,[1000km],Pip,1.673950465
ESP_PIPE0002,POL_DEM01,[1000km],Pip,2.665336521
ESP_PIPE0002,SVK_DEM01,[1000km],Pip,2.490645153
ESP_PIPE0002,SVN_DEM01,[1000km],Pip,2.050036139
ESP_PIPE0002,NOR_DEM01,[1000km],Pip,3.420859567
ESP_PIPE0002,CZE_DEM01,[1000km],Pip,2.281960646
ESP_PIPE0002,DNK_DEM01,[1000km],Pip,2.510330165
ESP_PIPE0002,HUN_DEM01,[1000km],Pip,2.418324786
ESP_PIPE0002,ITA_DEM01,[1000km],Pip,1.704803246
ESP_PIPE0002,LVA_DEM01,[1000km],Pip,3.248219865
ESP_PIPE0002,LTU_DEM01,[1000km],Pip,3.104961614
ESP_PIPE0002,ROU_DEM01,[1000km],Pip,2.785666072
ESP_PIPE0002,ESP_DEM01,[1000km],Pip,0.514742011
ESP_PIPE0002,SWE_DEM01,[1000km],Pip,3.346656825
ESP_PIPE0002,BGR_DEM01,[1000km],Pip,2.756295563
ESP_PIPE0002,EST_DEM01,[1000km],Pip,3.388052764
ESP_PIPE0002,FIN_DEM01,[1000km],Pip,3.811326431
ESP_PIPE0002,GBR_DEM01,[1000km],Pip,2.01620679
ESP_PIPE0002,MLT_DEM01,[1000km],Pip,1.824753029
ESP_PIPE0002,CYP_DEM01,[1000km],Pip,3.517647505
ESP_PIPE0002,GRC_DEM01,[1000km],Pip,2.552752338
ESP_PIPE0001,ESP_DEM01,[1000km],Pip,0.417998868
ESP_PIPE0001,ESP_DEM01,[1000km],Pip,1.560957503
ESP_PIPE0002,PRT_DEM01,[1000km],Pip,0.454030064
ESP_PIPE0002,IRL_DEM01,[1000km],Pip,1.903046391
ESP_PIPE0002,LUX_DEM01,[1000km],Pip,1.795952214
ESP_PIPE0002,NLD_DEM01,[1000km],Pip,2.005225364
ESP_PIPE0002,AUT_DEM01,[1000km],Pip,2.080364648
ESP_PIPE0002,HRV_DEM01,[1000km],Pip,2.11801159
ESP_PIPE0002,FRA_DEM01,[1000km],Pip,1.353099729
ESP_PIPE0002,CHE_DEM01,[1000km],Pip,1.664341975
ESP_PIPE0002,BEL_DEM01,[1000km],Pip,1.818917732
ESP_PIPE0002,DEU_DEM01,[1000km],Pip,2.107814185
DEU_PIPE0002,HRV_DEM01,[1000km],Pip,1.139840418
DEU_PIPE0002,CZE_DEM01,[1000km],Pip,0.692213363
DEU_PIPE0002,DNK_DEM01,[1000km],Pip,0.342891007
DEU_PIPE0002,HUN_DEM01,[1000km],Pip,1.107497184
DEU_PIPE0002,DEU_DEM01,[1000km],Pip,0.331999943
DEU_PIPE0002,LUX_DEM01,[1000km],Pip,0.406728237
DEU_PIPE0002,NLD_DEM01,[1000km],Pip,0.164301302
DEU_PIPE0002,AUT_DEM01,[1000km],Pip,0.807752319
DEU_PIPE0002,NOR_DEM01,[1000km],Pip,1.295455963
DEU_PIPE0002,SWE_DEM01,[1000km],Pip,1.188677775
DEU_PIPE0002,BGR_DEM01,[1000km],Pip,1.777998439
DEU_PIPE0002,EST_DEM01,[1000km],Pip,1.281028899
DEU_PIPE0002,ITA_DEM01,[1000km],Pip,1.228532868
DEU_PIPE0002,POL_DEM01,[1000km],Pip,0.833915992
DEU_PIPE0002,SVK_DEM01,[1000km],Pip,1.003256236
DEU_PIPE0002,SVN_DEM01,[1000km],Pip,0.973174771
DEU_PIPE0001,ROU_DEM01,[1000km],Pip,1.529015467
DEU_PIPE0001,ESP_DEM01,[1000km],Pip,1.688163111
DEU_PIPE0001,ESP_DEM01,[1000km],Pip,3.384398404
DEU_PIPE0002,PRT_DEM01,[1000km],Pip,1.941594232
DEU_PIPE0001,EST_DEM01,[1000km],Pip,1.251336871
DEU_PIPE0001,FIN_DEM01,[1000km],Pip,1.608614581
DEU_PIPE0001,LVA_DEM01,[1000km],Pip,1.165975773
DEU_PIPE0001,LTU_DEM01,[1000km],Pip,1.082151164
DEU_PIPE0002,GRC_DEM01,[1000km],Pip,1.990825357
DEU_PIPE0002,FRA_DEM01,[1000km],Pip,0.82583351
DEU_PIPE0002,CHE_DEM01,[1000km],Pip,0.733011049
